method	method_key	configuration_id	configuration_label	is_primary	source_file	metric	perplexity	n_neighbors	min_dist	pre_pca_components	k	silhouette	calinski_harabasz	davies_bouldin	inertia	min_cluster_size	max_cluster_size	cluster_size_ratio
t-SNE	tsne	tsne__metric-correlation__perplexity-30	metric=correlation, perplexity=30	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	30.0				4	0.46491367347330315	568.6266099089768	0.728364526032226	15589.757616057279	84	126	0.6666666666666666
t-SNE	tsne	tsne__metric-correlation__perplexity-30	metric=correlation, perplexity=30	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	30.0				5	0.420916182417428	549.4872526936671	0.8014400412812848	12619.864069704132	57	101	0.5643564356435643
t-SNE	tsne	tsne__metric-correlation__perplexity-30	metric=correlation, perplexity=30	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	30.0				6	0.4123423467987225	528.2821917865756	0.8050078065786647	10761.046381988856	52	99	0.5252525252525253
t-SNE	tsne	tsne__metric-correlation__perplexity-30	metric=correlation, perplexity=30	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	30.0				7	0.4157671700235577	537.7437758190546	0.7890039940808925	9008.094542665993	36	97	0.3711340206185567
t-SNE	tsne	tsne__metric-correlation__perplexity-30	metric=correlation, perplexity=30	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	30.0				8	0.4050392799371117	554.5353019001518	0.7538368330726095	7614.025352061903	33	77	0.42857142857142855
t-SNE	tsne	tsne__metric-correlation__perplexity-30	metric=correlation, perplexity=30	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	30.0				9	0.4033427360878778	568.1340552138312	0.7754318875802172	6578.5244266792	33	56	0.5892857142857143
t-SNE	tsne	tsne__metric-correlation__perplexity-30	metric=correlation, perplexity=30	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	30.0				10	0.4079126743778009	574.7387458235546	0.7608950182575409	5824.625971507008	21	56	0.375
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				2	0.4502303904687199	449.72994782730825	0.8830577801889816	13092.364724532421	198	214	0.9252336448598131
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				3	0.4526422943223297	495.1820066420019	0.756874297386326	8023.962689557924	115	169	0.6804733727810651
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				4	0.4296799973089001	510.99441831251494	0.806275562531887	5770.781995851809	84	123	0.6829268292682927
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				5	0.4338920776994363	515.1884874267154	0.7415098651452203	4527.8168082005295	51	106	0.4811320754716981
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				6	0.41754867591137196	514.6288977043406	0.7643040935786543	3741.370868406375	52	99	0.5252525252525253
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				7	0.38969457848609174	507.8850211194164	0.8088801573189619	3220.6350484642035	50	77	0.6493506493506493
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				8	0.39722196827472067	500.62641081997515	0.7961958680598679	2837.790528578412	30	78	0.38461538461538464
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				9	0.3890077240231042	505.18197976281755	0.8308174019861848	2489.3315572417832	29	63	0.4603174603174603
t-SNE	tsne	tsne__metric-correlation__perplexity-50	metric=correlation, perplexity=50	False	analysis/tsne/tsne_sensitivity_scores.tsv.gz	correlation	50.0				10	0.3916731412502259	503.5666907383845	0.7946573828297802	2236.73421254542	28	64	0.4375
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						2	0.36730008306099154	284.96605021428627	1.0888339869121149	31175.00814304379	198	214	0.9252336448598131
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						3	0.3980867502579753	356.0976704817963	0.8639618208217336	19276.506622644712	120	148	0.8108108108108109
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						4	0.38640081563428047	371.6026478502687	0.8435325295421713	14157.981410239152	96	108	0.8888888888888888
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						5	0.37525668872730567	369.7287407015351	0.8332088642012367	11404.036831517167	74	98	0.7551020408163265
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						6	0.3905046354518771	392.75332157518926	0.7971923860510648	9053.296964536934	56	80	0.7
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						7	0.37593683267506467	386.2648445992527	0.8191404451890593	7860.664039703525	42	72	0.5833333333333334
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						8	0.38462000521605394	392.94888221107607	0.7734451893413246	6767.333323976796	34	63	0.5396825396825397
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						9	0.39022140248686155	401.4589915803179	0.7886876603583676	5891.453680156546	27	66	0.4090909090909091
t-SNE	tsne	tsne__primary	primary	True	analysis/tsne/tsne_scores.tsv.gz						10	0.3766500975519217	404.4498113415452	0.8103624245142755	5255.461541619846	26	51	0.5098039215686274
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		2	0.4150988670724559	365.7052746511321	0.9608859434013677	1587.4857861967878	174	238	0.7310924369747899
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		3	0.41819024263438087	378.6657199284228	0.8615614648822314	1053.232031407094	122	148	0.8243243243243243
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		4	0.4289508277130087	406.739875142945	0.8729757870401875	752.6098730565782	77	128	0.6015625
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		5	0.46257893821251117	459.7307874325912	0.7358912382451495	544.2798430822621	37	119	0.31092436974789917
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		6	0.4606512168225814	492.67036932728615	0.7309719845873217	424.97654473686725	37	97	0.38144329896907214
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		7	0.47549942478373036	513.4749794401404	0.7416779538862581	348.9547199026058	37	82	0.45121951219512196
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		8	0.4781786260833325	558.8897090013454	0.7703245097272662	281.12516568461155	23	73	0.3150684931506849
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		9	0.5098130474308911	629.8855598250202	0.6834378153956983	222.41419439573951	23	59	0.3898305084745763
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.0		10	0.5076954850672418	642.2618437455154	0.6524187583228483	195.2966236657615	5	56	0.08928571428571429
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		2	0.38771876132362904	301.95411807381976	1.0455472558749699	1874.3921007587523	177	235	0.7531914893617021
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		3	0.4278515726033357	392.03305558528274	0.8201694626018673	1115.8026620837604	114	152	0.75
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		4	0.4284480732781893	406.9725548837364	0.8218182567190621	815.2477805170048	82	134	0.6119402985074627
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		5	0.4353308026575877	423.3676937109393	0.7560430258882401	630.6760819922299	55	121	0.45454545454545453
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		6	0.4369947372690871	447.8237588092761	0.7565056513234091	499.5850656907314	48	97	0.4948453608247423
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		7	0.44255893079903785	451.15669877412483	0.782491244659692	423.5965130258323	37	80	0.4625
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		8	0.44549930918007763	487.18854341353875	0.7446119140623699	344.74093673854264	37	59	0.6271186440677966
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		9	0.46377104594338586	510.6752296305556	0.6955863058978297	292.2415143971597	5	59	0.0847457627118644
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p1	metric=euclidean, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.1		10	0.4614210895256332	530.5374715921041	0.7014882272757444	252.7494020369337	5	55	0.09090909090909091
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		2	0.37025075863572054	283.7105499037185	1.0755970898055403	2827.11930917728	165	247	0.6680161943319838
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		3	0.37460080877875146	320.9986350510017	0.8954772166907503	1861.4882507868954	121	152	0.7960526315789473
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		4	0.38221252983786086	350.01008451292665	0.8398297321399804	1338.542629316753	87	121	0.71900826446281
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		5	0.37841591080178966	354.0452055977325	0.8595423353738271	1067.8327703849172	64	103	0.6213592233009708
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		6	0.4038283459620581	391.4726521861437	0.7708813044523307	821.7394422103098	57	93	0.6129032258064516
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		7	0.40192667138581734	387.83551093109486	0.7879529438435039	709.105462002172	23	92	0.25
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		8	0.39324281290526353	387.9542697760541	0.807249127751065	619.4552119034859	23	68	0.3382352941176471
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		9	0.38935215448563676	396.43000020351946	0.782354500633869	539.3064493383679	30	56	0.5357142857142857
UMAP	umap	umap__metric-euclidean__nn-5__mindist-0p5	metric=euclidean, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	0.5		10	0.3858031143458448	396.97132160489804	0.7840287772178395	483.78867760701365	19	52	0.36538461538461536
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		2	0.3540548393883467	259.78101851505227	1.1365383026701612	4737.44520723675	203	209	0.9712918660287081
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		3	0.3631716468136792	305.3649480529594	0.917548355459353	3104.068773183545	127	148	0.8581081081081081
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		4	0.36650300242830325	336.7598437360229	0.8559819059596905	2226.340089965418	83	116	0.7155172413793104
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		5	0.346741666878722	327.53150869460865	0.8772578221721681	1834.3635626223047	72	96	0.75
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		6	0.3773542755885128	348.99986491730454	0.8031650364893164	1460.7602365256303	53	84	0.6309523809523809
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		7	0.37498853345094973	359.35387722122414	0.8022757465658411	1223.8204925752802	38	81	0.4691358024691358
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		8	0.36739479840038425	357.68616402659006	0.8049257774371884	1075.250223572886	41	64	0.640625
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		9	0.36667529958646666	357.27730278339317	0.807478924156592	956.3532498834243	30	57	0.5263157894736842
UMAP	umap	umap__metric-euclidean__nn-5__mindist-1	metric=euclidean, n_neighbors=5, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		5.0	1.0		10	0.3675827056547504	366.7246253943004	0.79906237532028	840.2753583525089	30	54	0.5555555555555556
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		2	0.4026511135339243	334.5194673724622	0.9909041789321733	982.9555615367234	173	239	0.7238493723849372
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		3	0.4091738309239248	370.813109068647	0.855233499011646	634.5130611701716	111	154	0.7207792207792207
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		4	0.4258415952050659	426.92367124136655	0.7803450163785579	431.2364701658129	83	127	0.6535433070866141
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		5	0.42119473089684484	428.3571464150476	0.7955451519343246	342.6074830649568	67	113	0.5929203539823009
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		6	0.4392919092851955	470.4388721845324	0.7610197755472701	262.7406396353106	42	97	0.4329896907216495
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		7	0.4368100524981736	500.96711344186355	0.7549610804173513	211.94565273550612	43	69	0.6231884057971014
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		8	0.445494806926381	516.7580408748873	0.7176096275913346	179.3247763459858	18	69	0.2608695652173913
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		9	0.45041192220073106	528.897041483027	0.6997277911621999	155.22389497938292	17	63	0.2698412698412698
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0	metric=euclidean, n_neighbors=15, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.0		10	0.4477748083865425	533.1748052899379	0.7261649007912967	137.97516465293003	21	63	0.3333333333333333
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		2	0.37753911975998705	309.6275934735562	1.0488268591101317	1145.224917497003	192	220	0.8727272727272727
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		3	0.3893769265918386	344.5755150057859	0.8717606710024866	748.6450792555504	113	166	0.6807228915662651
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		4	0.4060877905398906	402.0198503149267	0.7968689471648418	508.107199607837	92	117	0.7863247863247863
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		5	0.40744751890778313	415.82686241584383	0.8235187644707647	395.16120762503846	72	91	0.7912087912087912
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		6	0.42009557516058255	440.030713689729	0.7755258922169629	313.14160277329466	52	93	0.5591397849462365
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		7	0.4065949646216431	445.2820360489784	0.7849043059614432	264.5974838559707	50	71	0.704225352112676
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		8	0.4127499533609035	449.79115122222277	0.7642654555830278	228.59007255619682	21	69	0.30434782608695654
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		9	0.4345103321449337	474.3272630545646	0.74826196338767	192.98202598301066	19	61	0.3114754098360656
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p1	metric=euclidean, n_neighbors=15, min_dist=0.1	True	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.1		10	0.4254090209172238	476.70121542592983	0.7494639264379643	172.20827224874515	19	59	0.3220338983050847
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		2	0.3778094573022585	317.9126391904022	1.0447592089071223	1858.6987474758182	194	218	0.8899082568807339
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		3	0.3772942033917885	339.9939051408531	0.8918098349521563	1239.2452545014119	116	174	0.6666666666666666
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		4	0.38207861974274404	379.39608179800456	0.8465445183171865	870.6723860649324	99	108	0.9166666666666666
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		5	0.3865785228950319	395.52001775433854	0.810574417704194	675.1482061037193	69	93	0.7419354838709677
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		6	0.3697519271993192	390.5368135011478	0.8604517592044036	567.9540948364138	59	82	0.7195121951219512
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		7	0.3774698221577641	390.103130604923	0.7973115726030379	486.7116714651917	41	70	0.5857142857142857
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		8	0.36859422419892546	403.9089913736497	0.8105827664932976	412.5272106903672	41	63	0.6507936507936508
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		9	0.36568427753320576	398.9742823185584	0.8282914193579293	369.9031091604173	26	59	0.4406779661016949
UMAP	umap	umap__metric-euclidean__nn-15__mindist-0p5	metric=euclidean, n_neighbors=15, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	0.5		10	0.3675970316349779	409.0522859085012	0.7896878875534264	324.8281044470813	28	51	0.5490196078431373
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		2	0.3692263922421845	297.87870179318554	1.067470530895288	3240.2288030727323	188	224	0.8392857142857143
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		3	0.382166018638053	341.3311272983809	0.881594320542925	2095.9729858604064	123	160	0.76875
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		4	0.38163248681982537	369.5487964528357	0.8376261665663612	1504.9653287804056	92	114	0.8070175438596491
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		5	0.37587575990778105	372.52028045506376	0.8391566589613577	1200.2153426660561	66	98	0.673469387755102
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		6	0.3541772650255968	366.23955440581614	0.8978390384494371	1015.2484209373439	61	79	0.7721518987341772
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		7	0.36033067685568504	371.9913356547048	0.8343355526183108	859.2194954530486	48	68	0.7058823529411765
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		8	0.3493881814636038	371.9121320531204	0.8571896243948764	751.5242762685821	44	67	0.6567164179104478
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		9	0.356591392038453	379.4240731432212	0.8096739104547878	655.692553891509	34	64	0.53125
UMAP	umap	umap__metric-euclidean__nn-15__mindist-1	metric=euclidean, n_neighbors=15, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		15.0	1.0		10	0.3492884358320154	379.58655059132184	0.8141904681044728	588.9915531151983	27	61	0.4426229508196721
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		2	0.3917557434428298	336.76087723687283	1.015537533874713	783.5533283372088	200	212	0.9433962264150944
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		3	0.41064455483476997	392.0267562081974	0.8493773496844099	489.24865968124163	115	166	0.6927710843373494
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		4	0.4314497423798119	455.7086712348621	0.7584061725679224	328.0176665933159	83	116	0.7155172413793104
